"PVWatts Hourly PV Performance Data"
"Requested Location","8712 Ranch Rd loveland co"
"Location","Lat, Lng: 40.37, -105.22"
"Latitude (DD)","40.37"
"Longitude (DD)","-105.22"
"Elevation (m)","1721.8399658203"
"DC System Size (kW)","3.285"
"Module Type","Standard"
"Array Type","Fixed (roof mount)"
"Array Tilt (deg)","16"
"Array Azimuth (deg)","90"
"System Losses (%)","15.79"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","18","10","460","367","23","1.7","0.14","798.468","46.862","1969.898","1887.077"
"4","18","11","432","418","24","1.7","0.14","797.073","47.794","1951.182","1869.023"
"4","18","12","412","408","24","2.2","0.14","724.816","43.53","1804.934","1727.958"
"4","18","13","529","348","24","2.8","0.14","684.993","40.55","1734.398","1659.921"
"4","18","14","925","101","24","3.1","0.14","582.965","37.438","1514.653","1447.962"
"4","18","15","861","95","23","3","0.14","378.721","31.737","944.152","897.676"
"4","18","16","748","72","21","2","0.14","167.205","25.323","336.821","311.866"
"4","18","17","343","72","17","1","0.14","52.426","18.857","137.084","119.206"
"4","18","18","0","12","14","0.7","0.14","11.768","14.433","25.413","11.492"
"4","18","19","0","0","13","1","0.14","0","13","0","0"
"4","18","20","0","0","12","1.6","0.14","0","12","0","0"
"4","18","21","0","0","11","2.1","0.14","0","11","0","0"
"4","18","22","0","0","10","2.2","0.14","0","10","0","0"
"4","18","23","0","0","9","2.1","0.14","0","9","0","0"
"4","19","0","0","0","8","2","0.14","0","8","0","0"
"4","19","1","0","0","8","2.6","0.14","0","8","0","0"
"4","19","2","0","0","9","3.5","0.14","0","9","0","0"
"4","19","3","0","0","9","3.8","0.14","0","9","0","0"
"4","19","4","0","0","9","3.9","0.14","0","9","0","0"
"4","19","5","0","14","11","4.2","0.14","13.729","11.258","30.325","16.231"
"4","19","6","378","77","14","5","0.14","288.368","19.09","814.109","772.242"
"4","19","7","677","88","17","6.5","0.14","556.058","25.255","1550.799","1482.828"
"4","19","8","844","106","18","7.5","0.14","785.871","28.511","2137.007","2048.264"
"4","19","9","337","338","19","7.7","0.14","655.154","27.549","1751.79","1676.697"
"4","19","10","954","116","20","7.7","0.14","977.33","32.774","2569.605","2465.534"
"4","19","11","553","375","21","7.3","0.14","864.526","32.703","2252.09","2159.269"
"4","19","12","246","457","22","6.7","0.14","638.055","31.157","1661.448","1589.556"
"4","19","13","527","353","22","6.2","0.14","689.474","32.461","1802.218","1725.338"
"4","19","14","440","299","22","5.8","0.14","499.663","29.938","1321.052","1261.222"
"4","19","15","846","108","21","5.4","0.14","387.427","27.371","986.073","938.113"
"4","19","16","747","90","19","4.5","0.14","181.056","22.137","379.828","353.349"
"4","19","17","535","54","16","2.9","0.14","37.127","16.887","96.255","79.824"
"4","19","18","0","16","12","1.9","0.14","15.69","12.434","34.681","20.432"
"4","19","19","0","0","10","1.8","0.14","0","10","0","0"
"4","19","20","0","0","9","1.8","0.14","0","9","0","0"
"4","19","21","0","0","8","1.9","0.14","0","8","0","0"
"4","19","22","0","0","8","1.8","0.14","0","8","0","0"
"4","19","23","0","0","8","1.7","0.14","0","8","0","0"
"4","20","0","0","0","8","1.7","0.14","0","8","0","0"
"4","20","1","0","0","8","1.9","0.14","0","8","0","0"
"4","20","2","0","0","8","1.8","0.14","0","8","0","0"
"4","20","3","0","0","7","1.3","0.14","0","7","0","0"
"4","20","4","0","0","6","1.6","0.14","0","6","0","0"
"4","20","5","0","9","6","2","0.14","8.826","6.239","19.562","5.849"
"4","20","6","27","83","7","1.6","0.14","103.649","10.191","290.244","266.94"
"4","20","7","127","182","8","1.5","0.14","286.463","17.005","802.901","761.431"
"4","20","8","166","280","10","2","0.14","433.555","22.202","1184.692","1129.693"
"4","20","9","10","177","12","2.7","0.14","181.389","16.45","486.918","456.645"
"4","20","10","6","133","13","3","0.14","134.129","16.119","354.577","328.993"
"4","20","11","9","156","14","2.1","0.14","158.763","18.348","417.415","389.604"
"4","20","12","5","130","15","1.9","0.14","129.417","18.69","337.117","312.151"
"4","20","13","16","244","15","3.3","0.14","244.209","20.407","647.523","611.558"
"4","20","14","13","216","15","4.7","0.14","211.877","18.837","566.021","532.944"
"4","20","15","873","99","14","5.9","0.14","391.215","20.07","1024.593","975.267"
"4","20","16","806","77","13","5.9","0.14","184.995","15.683","392.618","365.686"
"4","20","17","268","81","10","4.1","0.14","63.451","11.258","172.881","153.735"
"4","20","18","167","15","7","2.3","0.14","14.709","7.376","33.19","18.994"
"4","20","19","0","0","5","1.9","0.14","0","5","0","0"
"4","20","20","0","0","4","1.8","0.14","0","4","0","0"
"4","20","21","0","0","3","1.5","0.14","0","3","0","0"
"4","20","22","0","0","2","1.2","0.14","0","2","0","0"
"4","20","23","0","0","2","0.9","0.14","0","2","0","0"
"4","21","0","0","0","1","0.6","0.14","0","1","0","0"
"4","21","1","0","0","1","0.4","0.14","0","1","0","0"
"4","21","2","0","0","1","0.3","0.14","0","1","0","0"
"4","21","3","0","0","1","0.2","0.14","0","1","0","0"
"4","21","4","0","0","1","0.2","0.14","0","1","0","0"
"4","21","5","90","17","2","0.8","0.14","55.795","3.971","129.347","111.743"
"4","21","6","0","42","5","2","0.14","40.377","6.141","110.518","93.581"
"4","21","7","39","167","6","3","0.14","202.958","10.763","574.055","540.693"
"4","21","8","27","228","6","3.6","0.14","249.277","11.29","696.508","658.808"
"4","21","9","17","248","7","4","0.14","259.23","12.169","714.901","676.549"
"4","21","10","14","216","8","4.5","0.14","222.978","12.141","608.805","574.212"
"4","21","11","2","118","10","4.8","0.14","115.766","12.064","308.234","284.292"
"4","21","12","13","189","11","5.1","0.14","192.658","14.308","517.939","486.566"
"4","21","13","10","167","12","5","0.14","167.267","14.91","447.662","418.779"
"4","21","14","0","74","11","4.6","0.14","71.321","12.308","187.824","168.148"
"4","21","15","0","46","10","4","0.14","44.268","10.885","116.191","99.054"
"4","21","16","0","27","9","3.4","0.14","25.946","9.57","67.952","52.524"
"4","21","17","0","9","7","3.4","0.14","8.634","7.19","21.999","8.199"
"4","21","18","0","0","5","3.9","0.14","0","0","0","0"
"4","21","19","0","0","3","4.1","0.14","0","3","0","0"
"4","21","20","0","0","2","4.1","0.14","0","2","0","0"
"4","21","21","0","0","1","4","0.14","0","1","0","0"
"4","21","22","0","0","1","3.9","0.14","0","1","0","0"
"4","21","23","0","0","0","3.9","0.14","0","0","0","0"
"4","22","0","0","0","0","4","0.14","0","0","0","0"
"4","22","1","0","0","0","4.2","0.14","0","0","0","0"
"4","22","2","0","0","0","4.6","0.14","0","0","0","0"
"4","22","3","0","0","0","5","0.14","0","0","0","0"
"4","22","4","0","0","0","5.6","0.14","0","0","0","0"
"4","22","5","0","0","-1","6","0.14","0","0","0","0"
"4","22","6","0","4","0","6.2","0.14","3.836","0.059","9.751","0"
"4","22","7","0","30","0","6.5","0.14","28.832","0.425","78.832","63.019"
"4","22","8","0","66","0","6.8","0.14","63.549","0.905","176.15","156.888"
"4","22","9","0","67","1","6.9","0.14","64.567","1.908","176.594","157.316"
"4","22","10","9","158","1","7.1","0.14","161.351","3.22","451.012","422.011"
"4","22","11","17","258","1","8","0.14","265.202","4.347","746.488","707.017"
"4","22","12","8","147","1","9","0.14","148.241","2.714","412.862","385.213"
"4","22","13","15","240","1","8.9","0.14","239.852","3.799","676.413","639.425"
"4","22","14","91","356","1","7.5","0.14","374.859","5.972","1068.045","1017.179"
"4","22","15","0","115","1","5.7","0.14","110.129","2.768","309.096","285.124"
"4","22","16","0","110","0","4.6","0.14","103.865","1.918","296.215","272.699"
"4","22","17","0","26","0","4.5","0.14","24.97","0.469","68.645","53.192"
"4","22","18","0","2","0","4.6","0.14","1.916","0.034","4.077","0"
"4","22","19","0","0","0","4.6","0.14","0","0","0","0"
"4","22","20","0","0","0","4.3","0.14","0","0","0","0"
"4","22","21","0","0","0","3.9","0.14","0","0","0","0"
"4","22","22","0","0","0","3.2","0.14","0","0","0","0"
"4","22","23","0","0","-1","2.7","0.14","0","-1","0","0"
"4","23","0","0","0","-2","2.6","0.14","0","-2","0","0"
"4","23","1","0","0","-3","2.7","0.14","0","-3","0","0"
"4","23","2","0","0","-3","2.6","0.14","0","-3","0","0"
"4","23","3","0","0","-3","2.5","0.14","0","-3","0","0"
"4","23","4","0","0","-3","2.5","0.14","0","-3","0","0"
"4","23","5","145","20","-1","2.9","0.14","79.197","0.79","187.89","168.212"
"4","23","6","580","65","1","3.3","0.14","383.061","9.617","1134.05","1080.846"
"4","23","7","744","96","3","3.3","0.14","618.767","16.891","1778.9","1702.846"
"4","23","8","829","118","5","3.2","0.14","797.554","23.129","2209.402","2118.094"
"4","23","9","881","133","6","2.8","0.14","921.967","28.359","2477.409","2376.604"
"4","23","10","291","418","8","2.4","0.14","699.072","26.13","1863.657","1784.6"
"4","23","11","304","450","9","2.2","0.14","720.933","28.409","1900.088","1819.74"
"4","23","12","445","428","10","2.2","0.14","775.505","30.893","2029.425","1944.494"
"4","23","13","405","374","11","2.5","0.14","630.268","27.054","1677.033","1604.588"
"4","23","14","343","341","11","2.9","0.14","491.281","22.669","1331.131","1270.944"
"4","23","15","411","241","10","3.2","0.14","356.432","18.01","958.797","911.803"
"4","23","16","368","161","9","2.8","0.14","192.868","13.54","483.046","452.909"
"4","23","17","458","79","7","1.6","0.14","57.311","8.762","156.991","138.408"
"4","23","18","61","19","4","1","0.14","15.988","4.543","36.623","22.305"
"4","23","19","0","0","2","1.2","0.14","0","2","0","0"
"4","23","20","0","0","1","1.7","0.14","0","1","0","0"
"4","23","21","0","0","1","2.4","0.14","0","1","0","0"
"4","23","22","0","0","1","3","0.14","0","1","0","0"
"4","23","23","0","0","2","3.5","0.14","0","2","0","0"
"4","24","0","0","0","2","3.7","0.14","0","2","0","0"
"4","24","1","0","0","2","3.7","0.14","0","2","0","0"
"4","24","2","0","0","1","3.6","0.14","0","1","0","0"
"4","24","3","0","0","1","3.5","0.14","0","1","0","0"
"4","24","4","0","0","1","3.3","0.14","0","1","0","0"
"4","24","5","0","2","2","3.6","0.14","1.916","2.039","4.034","0"
"4","24","6","267","88","6","3.7","0.14","243.673","11.145","707.179","669.1"
"4","24","7","717","98","9","3.5","0.14","605.399","22.167","1705.936","1632.468"
"4","24","8","815","116","12","3.1","0.14","786.661","30.176","2121.841","2033.635"
"4","24","9","872","128","13","2.7","0.14","911.019","35.485","2382.083","2284.656"
"4","24","10","906","133","14","2.3","0.14","963.489","39.557","2464.107","2363.774"
"4","24","11","913","141","15","1.9","0.14","953.28","42.354","2404.664","2306.437"
"4","24","12","385","413","16","1.6","0.14","713.384","37.754","1816.049","1738.679"
"4","24","13","470","376","17","1.4","0.14","676.815","38.613","1723.471","1649.382"
"4","24","14","350","341","17","1.4","0.14","495.993","32.852","1292.182","1233.375"
"4","24","15","351","257","16","1.5","0.14","349.163","26.858","909.853","864.593"
"4","24","16","448","147","15","1.5","0.14","191.086","20.769","453.35","424.266"
"4","24","17","413","84","12","1.2","0.14","61.066","14.059","164.115","145.28"
"4","24","18","52","19","10","1","0.14","16.008","10.544","35.676","21.391"
"4","24","19","0","0","8","0.9","0.14","0","8","0","0"
"4","24","20","0","0","8","0.6","0.14","0","8","0","0"
"4","24","21","0","0","7","0.4","0.14","0","7","0","0"
"4","24","22","0","0","6","0.7","0.14","0","6","0","0"
"4","24","23","0","0","5","1","0.14","0","5","0","0"
"4","25","0","0","0","5","1.1","0.14","0","5","0","0"
"4","25","1","0","0","5","1.1","0.14","0","5","0","0"
"4","25","2","0","0","4","1.1","0.14","0","4","0","0"
"4","25","3","0","0","4","1","0.14","0","4","0","0"
"4","25","4","0","0","4","0.9","0.14","0","4","0","0"
"4","25","5","152","21","6","1.1","0.14","85.013","8.781","196.684","176.694"
"4","25","6","569","65","10","1.3","0.14","381.412","22.631","1077.533","1026.331"
"4","25","7","751","88","13","0.8","0.14","618.683","36.168","1652.7","1581.118"
"4","25","8","845","104","16","0.4","0.14","799.518","49.404","1997.136","1913.349"
"4","25","9","896","116","17","0.7","0.14","916.032","52.031","2240.158","2147.76"
"4","25","10","923","124","18","1.1","0.14","971.819","51.434","2367.564","2270.652"
"4","25","11","949","119","19","1.4","0.14","965.576","49.903","2362.178","2265.456"
"4","25","12","946","119","20","1.5","0.14","890.961","47.871","2200.046","2109.069"
"4","25","13","931","116","21","1.6","0.14","763.242","44.365","1918.111","1837.124"
"4","25","14","899","110","20","1.5","0.14","593.011","38.587","1531.678","1464.384"
"4","25","15","842","100","19","1.4","0.14","392.454","31.426","990.201","942.094"
"4","25","16","743","86","18","1.1","0.14","190.369","24.116","404.65","377.291"
"4","25","17","548","64","16","0.7","0.14","44.595","17.709","116.235","99.096"
"4","25","18","127","20","13","0.4","0.14","15.66","13.628","34.351","20.113"
"4","25","19","0","0","12","0.3","0.14","0","12","0","0"
"4","25","20","0","0","11","0.6","0.14","0","11","0","0"
"4","25","21","0","0","9","1","0.14","0","9","0","0"
"4","25","22","0","0","8","1.2","0.14","0","8","0","0"
"4","25","23","0","0","7","1.4","0.14","0","7","0","0"
"4","26","0","0","0","7","1.5","0.14","0","7","0","0"
"4","26","1","0","0","6","1.5","0.14","0","6","0","0"
"4","26","2","0","0","6","1.6","0.14","0","6","0","0"
"4","26","3","0","0","6","1.6","0.14","0","6","0","0"
"4","26","4","0","0","6","1.6","0.14","0","6","0","0"
"4","26","5","218","22","8","1.7","0.14","110.141","11.134","254.147","232.121"
"4","26","6","627","59","13","1.9","0.14","405.979","24.783","1140.634","1087.197"
"4","26","7","798","78","17","1.5","0.14","638.471","37.143","1699.993","1626.735"
"4","26","8","885","91","19","1","0.14","814.07","47.837","2047.605","1962.03"
"4","26","9","934","100","20","1.1","0.14","934.382","52.199","2283.71","2189.769"
"4","26","10","960","106","21","1.3","0.14","988.975","53.424","2389.502","2291.812"
"4","26","11","976","106","22","1.7","0.14","978.729","51.301","2380.503","2283.132"
"4","26","12","971","108","23","2","0.14","902.964","48.39","2225.104","2133.239"
"4","26","13","953","107","23","2.4","0.14","772.469","43.107","1951.659","1869.483"
"4","26","14","915","105","23","2.7","0.14","599.47","37.793","1553.617","1485.546"
"4","26","15","852","99","22","2.9","0.14","397.441","31.355","1004.401","955.791"
"4","26","16","751","87","21","2.5","0.14","198.514","25.751","423.482","395.456"
"4","26","17","549","67","18","1.8","0.14","47.026","19.384","121.979","104.636"
"4","26","18","137","21","14","1.4","0.14","16.436","14.507","35.982","21.687"
